geoRegion,datum,entries,sumTotal,timeframe_14d,timeframe_all,offset_last7d,sumTotal_last7d,offset_last14d,sumTotal_last14d,offset_last28d,sumTotal_last28d,sum7d,sum14d,mean7d,mean14d,entries_diff_last_age,pop,inz_entries,inzsumTotal,inzmean7d,inzmean14d,inzsumTotal_last7d,inzsumTotal_last14d,inzsumTotal_last28d,inzsum7d,inzsum14d,sumdelta7d,inzdelta7d,type,type_variant,version,datum_unit,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last
ZG,2021-08-28,20,9412,FALSE,TRUE,60551,0,60537,0,60447,0,179,425,30.71,32.5,7,129787,15.41,7251.88,23.66,25.04,NA,NA,NA,137.92,327.46,-1,-0.7700000000000102,COVID19Cases,,2023-01-24_06-03-16,day,20,0,7
ZG,2021-08-29,16,9428,FALSE,TRUE,60551,0,60537,0,60447,0,181,409,36.29,33.29,7,129787,12.33,7264.21,27.96,25.65,NA,NA,NA,139.46,315.13,2,1.5400000000000205,COVID19Cases,,2023-01-24_06-03-16,day,16,0,7
ZG,2021-08-30,54,9482,FALSE,TRUE,60551,0,60537,0,60447,0,199,421,37.57,33.5,7,129787,41.61,7305.82,28.95,25.81,NA,NA,NA,153.33,324.38,18,13.870000000000005,COVID19Cases,,2023-01-24_06-03-16,day,54,0,7
ZG,2021-08-31,54,9536,FALSE,TRUE,60551,0,60537,0,60447,0,215,431,39.29,34.29,7,129787,41.61,7347.42,30.27,26.42,NA,NA,NA,165.66,332.08,16,12.329999999999984,COVID19Cases,,2023-01-24_06-03-16,day,54,0,7
ZG,2021-09-01,62,9598,FALSE,TRUE,60551,0,60537,0,60447,0,254,456,39.43,35.57,7,129787,47.77,7395.19,30.38,27.41,NA,NA,NA,195.71,351.34,39,30.05000000000001,COVID19Cases,,2023-01-24_06-03-16,day,62,0,7
ZG,2021-09-02,35,9633,FALSE,TRUE,60551,0,60537,0,60447,0,263,442,40.71,36.36,7,129787,26.97,7422.16,31.37,28.02,NA,NA,NA,202.64,340.56,9,6.929999999999978,COVID19Cases,,2023-01-24_06-03-16,day,35,0,7
ZG,2021-09-03,34,9667,FALSE,TRUE,60551,0,60537,0,60447,0,275,455,38.57,37.64,7,129787,26.2,7448.36,29.72,29,NA,NA,NA,211.89,350.57,12,9.25,COVID19Cases,,2023-01-24_06-03-16,day,34,0,7
ZG,2021-09-04,21,9688,FALSE,TRUE,60551,0,60537,0,60447,0,276,455,37.86,37.29,7,129787,16.18,7464.54,29.17,28.73,NA,NA,NA,212.66,350.57,1,0.7700000000000102,COVID19Cases,,2023-01-24_06-03-16,day,21,0,7
ZG,2021-09-05,25,9713,FALSE,TRUE,60551,0,60537,0,60447,0,285,466,34.86,37.14,7,129787,19.26,7483.8,26.86,28.62,NA,NA,NA,219.59,359.05,9,6.930000000000007,COVID19Cases,,2023-01-24_06-03-16,day,25,0,7
ZG,2021-09-06,39,9752,FALSE,TRUE,60551,0,60537,0,60447,0,270,469,35.14,36.5,7,129787,30.05,7513.85,27.08,28.12,NA,NA,NA,208.03,361.36,-15,-11.560000000000002,COVID19Cases,,2023-01-24_06-03-16,day,39,0,7
ZG,2021-09-07,49,9801,FALSE,TRUE,60551,0,60537,0,60447,0,265,480,36,34.93,7,129787,37.75,7551.6,27.74,26.91,NA,NA,NA,204.18,369.84,-5,-3.8499999999999943,COVID19Cases,,2023-01-24_06-03-16,day,49,0,7
ZG,2021-09-08,41,9842,FALSE,TRUE,60551,0,60537,0,60447,0,244,498,35.14,32.14,7,129787,31.59,7583.19,27.08,24.76,NA,NA,NA,188,383.71,-21,-16.180000000000007,COVID19Cases,,2023-01-24_06-03-16,day,41,0,7
ZG,2021-09-09,37,9879,FALSE,TRUE,60551,0,60537,0,60447,0,246,509,33.57,31.57,7,129787,28.51,7611.7,25.87,24.32,NA,NA,NA,189.54,392.18,2,1.539999999999992,COVID19Cases,,2023-01-24_06-03-16,day,37,0,7
ZG,2021-09-10,40,9919,FALSE,TRUE,60551,0,60537,0,60447,0,252,527,34.43,31.36,7,129787,30.82,7642.52,26.53,24.16,NA,NA,NA,194.16,406.05,6,4.6200000000000045,COVID19Cases,,2023-01-24_06-03-16,day,40,0,7
ZG,2021-09-11,15,9934,FALSE,TRUE,60551,0,60537,0,60447,0,246,522,32,30.57,7,129787,11.56,7654.08,24.66,23.55,NA,NA,NA,189.54,402.2,-6,-4.6200000000000045,COVID19Cases,,2023-01-24_06-03-16,day,15,0,7
ZG,2021-09-12,14,9948,FALSE,TRUE,60551,0,60537,0,60447,0,235,520,29.43,29.36,7,129787,10.79,7664.87,22.68,22.62,NA,NA,NA,181.07,400.66,-11,-8.469999999999999,COVID19Cases,,2023-01-24_06-03-16,day,14,0,7
ZG,2021-09-13,45,9993,FALSE,TRUE,60551,0,60537,0,60447,0,241,511,28,28.14,7,129787,34.67,7699.54,21.57,21.68,NA,NA,NA,185.69,393.72,6,4.6200000000000045,COVID19Cases,,2023-01-24_06-03-16,day,45,0,7
ZG,2021-09-14,32,10025,FALSE,TRUE,60551,0,60537,0,60447,0,224,489,26.71,26.29,7,129787,24.66,7724.19,20.58,20.26,NA,NA,NA,172.59,376.77,-17,-13.099999999999994,COVID19Cases,,2023-01-24_06-03-16,day,32,0,7
ZG,2021-09-15,23,10048,FALSE,TRUE,60551,0,60537,0,60447,0,206,450,26,24.79,7,129787,17.72,7741.92,20.03,19.1,NA,NA,NA,158.72,346.72,-18,-13.870000000000005,COVID19Cases,,2023-01-24_06-03-16,day,23,0,7
ZG,2021-09-16,27,10075,FALSE,TRUE,60551,0,60537,0,60447,0,196,442,25.14,23.43,7,129787,20.8,7762.72,19.37,18.05,NA,NA,NA,151.02,340.56,-10,-7.699999999999989,COVID19Cases,,2023-01-24_06-03-16,day,27,0,7
ZG,2021-09-17,31,10106,FALSE,TRUE,60551,0,60537,0,60447,0,187,439,21.86,22,7,129787,23.89,7786.6,16.84,16.95,NA,NA,NA,144.08,338.25,-9,-6.939999999999998,COVID19Cases,,2023-01-24_06-03-16,day,31,0,7
ZG,2021-09-18,10,10116,FALSE,TRUE,60551,0,60537,0,60447,0,182,428,20.57,22.43,7,129787,7.7,7794.31,15.85,17.28,NA,NA,NA,140.23,329.77,-5,-3.8500000000000227,COVID19Cases,,2023-01-24_06-03-16,day,10,0,7
ZG,2021-09-19,8,10124,FALSE,TRUE,60551,0,60537,0,60447,0,176,411,20.14,22.29,7,129787,6.16,7800.47,15.52,17.17,NA,NA,NA,135.61,316.67,-6,-4.619999999999976,COVID19Cases,,2023-01-24_06-03-16,day,8,0,7
ZG,2021-09-20,22,10146,FALSE,TRUE,60551,0,60537,0,60447,0,153,394,18.86,21.14,7,129787,16.95,7817.42,14.53,16.29,NA,NA,NA,117.89,303.57,-23,-17.720000000000013,COVID19Cases,,2023-01-24_06-03-16,day,22,0,7
ZG,2021-09-21,23,10169,FALSE,TRUE,60551,0,60537,0,60447,0,144,368,17.29,20.43,7,129787,17.72,7835.15,13.32,15.74,NA,NA,NA,110.95,283.54,-9,-6.939999999999998,COVID19Cases,,2023-01-24_06-03-16,day,23,0,7
ZG,2021-09-22,20,10189,FALSE,TRUE,60551,0,60537,0,60447,0,141,347,18.86,20.5,7,129787,15.41,7850.56,14.53,15.8,NA,NA,NA,108.64,267.36,-3,-2.3100000000000023,COVID19Cases,,2023-01-24_06-03-16,day,20,0,7
ZG,2021-09-23,18,10207,FALSE,TRUE,60551,0,60537,0,60447,0,132,328,19.43,20.14,7,129787,13.87,7864.42,14.97,15.52,NA,NA,NA,101.71,252.72,-9,-6.930000000000007,COVID19Cases,,2023-01-24_06-03-16,day,18,0,7
ZG,2021-09-24,20,10227,FALSE,TRUE,60551,0,60537,0,60447,0,121,308,20.43,19,7,129787,15.41,7879.83,15.74,14.64,NA,NA,NA,93.23,237.31,-11,-8.47999999999999,COVID19Cases,,2023-01-24_06-03-16,day,20,0,7
ZG,2021-09-25,21,10248,FALSE,TRUE,60551,0,60537,0,60447,0,132,314,20.29,19.43,7,129787,16.18,7896.01,15.63,14.97,NA,NA,NA,101.71,241.93,11,8.47999999999999,COVID19Cases,,2023-01-24_06-03-16,day,21,0,7
ZG,2021-09-26,12,10260,FALSE,TRUE,60551,0,60537,0,60447,0,136,312,20.86,18.93,7,129787,9.25,7905.26,16.07,14.59,NA,NA,NA,104.79,240.39,4,3.0800000000000125,COVID19Cases,,2023-01-24_06-03-16,day,12,0,7
ZG,2021-09-27,29,10289,FALSE,TRUE,60551,0,60537,0,60447,0,143,296,21.43,18.71,7,129787,22.34,7927.6,16.51,14.42,NA,NA,NA,110.18,228.07,7,5.390000000000001,COVID19Cases,,2023-01-24_06-03-16,day,29,0,7
ZG,2021-09-28,22,10311,FALSE,TRUE,60551,0,60537,0,60447,0,142,286,20.71,18,7,129787,16.95,7944.56,15.96,13.87,NA,NA,NA,109.41,220.36,-1,-0.7700000000000102,COVID19Cases,,2023-01-24_06-03-16,day,22,0,7
ZG,2021-09-29,24,10335,FALSE,TRUE,60551,0,60537,0,60447,0,146,287,20,17.36,7,129787,18.49,7963.05,15.41,13.38,NA,NA,NA,112.49,221.13,4,3.0799999999999983,COVID19Cases,,2023-01-24_06-03-16,day,24,0,7
ZG,2021-09-30,22,10357,FALSE,TRUE,60551,0,60537,0,60447,0,150,282,18.43,16.79,7,129787,16.95,7980,14.2,12.94,NA,NA,NA,115.57,217.28,4,3.0799999999999983,COVID19Cases,,2023-01-24_06-03-16,day,22,0,7
ZG,2021-10-01,15,10372,FALSE,TRUE,60551,0,60537,0,60447,0,145,266,17,15.86,7,129787,11.56,7991.56,13.1,12.22,NA,NA,NA,111.72,204.95,-5,-3.8499999999999943,COVID19Cases,,2023-01-24_06-03-16,day,15,0,7
ZG,2021-10-02,16,10388,FALSE,TRUE,60551,0,60537,0,60447,0,140,272,15.71,15.07,7,129787,12.33,8003.88,12.1,11.61,NA,NA,NA,107.87,209.57,-5,-3.8499999999999943,COVID19Cases,,2023-01-24_06-03-16,day,16,0,7
ZG,2021-10-03,1,10389,FALSE,TRUE,60551,0,60537,0,60447,0,129,265,13.86,14.79,7,129787,0.77,8004.65,10.68,11.4,NA,NA,NA,99.39,204.18,-11,-8.480000000000004,COVID19Cases,,2023-01-24_06-03-16,day,1,0,7
ZG,2021-10-04,19,10408,FALSE,TRUE,60551,0,60537,0,60447,0,119,262,12.14,13.07,7,129787,14.64,8019.29,9.35,10.07,NA,NA,NA,91.69,201.87,-10,-7.700000000000003,COVID19Cases,,2023-01-24_06-03-16,day,19,0,7
ZG,2021-10-05,13,10421,FALSE,TRUE,60551,0,60537,0,60447,0,110,252,11,12.43,7,129787,10.02,8029.31,8.48,9.58,NA,NA,NA,84.75,194.16,-9,-6.939999999999998,COVID19Cases,,2023-01-24_06-03-16,day,13,0,7
ZG,2021-10-06,11,10432,FALSE,TRUE,60551,0,60537,0,60447,0,97,243,10.14,11.71,7,129787,8.48,8037.78,7.81,9.02,NA,NA,NA,74.74,187.23,-13,-10.010000000000005,COVID19Cases,,2023-01-24_06-03-16,day,11,0,7
ZG,2021-10-07,10,10442,FALSE,TRUE,60551,0,60537,0,60447,0,85,235,11.14,10.93,7,129787,7.7,8045.49,8.58,8.42,NA,NA,NA,65.49,181.07,-12,-9.25,COVID19Cases,,2023-01-24_06-03-16,day,10,0,7
ZG,2021-10-08,7,10449,FALSE,TRUE,60551,0,60537,0,60447,0,77,222,9.14,10.93,7,129787,5.39,8050.88,7.04,8.42,NA,NA,NA,59.33,171.05,-8,-6.159999999999997,COVID19Cases,,2023-01-24_06-03-16,day,7,0,7
ZG,2021-10-09,10,10459,FALSE,TRUE,60551,0,60537,0,60447,0,71,211,9.14,10.14,7,129787,7.7,8058.59,7.04,7.81,NA,NA,NA,54.71,162.57,-6,-4.6199999999999974,COVID19Cases,,2023-01-24_06-03-16,day,10,0,7
ZG,2021-10-10,8,10467,FALSE,TRUE,60551,0,60537,0,60447,0,78,207,9.57,11.57,7,129787,6.16,8064.75,7.37,8.91,NA,NA,NA,60.1,159.49,7,5.390000000000001,COVID19Cases,,2023-01-24_06-03-16,day,8,0,7
ZG,2021-10-11,5,10472,FALSE,TRUE,60551,0,60537,0,60447,0,64,183,9.71,12.43,7,129787,3.85,8068.6,7.48,9.58,NA,NA,NA,49.31,141,-14,-10.79,COVID19Cases,,2023-01-24_06-03-16,day,5,0,7
ZG,2021-10-12,13,10485,FALSE,TRUE,60551,0,60537,0,60447,0,64,174,10.86,13.86,7,129787,10.02,8078.62,8.37,10.68,NA,NA,NA,49.31,134.07,0,0,COVID19Cases,,2023-01-24_06-03-16,day,13,0,7
ZG,2021-10-13,14,10499,FALSE,TRUE,60551,0,60537,0,60447,0,67,164,10.14,15.43,7,129787,10.79,8089.41,7.81,11.89,NA,NA,NA,51.62,126.36,3,2.309999999999995,COVID19Cases,,2023-01-24_06-03-16,day,14,0,7
ZG,2021-10-14,11,10510,FALSE,TRUE,60551,0,60537,0,60447,0,68,153,12,16,7,129787,8.48,8097.88,9.25,12.33,NA,NA,NA,52.39,117.89,1,0.7700000000000031,COVID19Cases,,2023-01-24_06-03-16,day,11,0,7
ZG,2021-10-15,15,10525,FALSE,TRUE,60551,0,60537,0,60447,0,76,153,15.71,17.86,7,129787,11.56,8109.44,12.1,13.76,NA,NA,NA,58.56,117.89,8,6.170000000000002,COVID19Cases,,2023-01-24_06-03-16,day,15,0,7
ZG,2021-10-16,5,10530,FALSE,TRUE,60551,0,60537,0,60447,0,71,142,18.57,18.07,7,129787,3.85,8113.29,14.31,13.92,NA,NA,NA,54.71,109.41,-5,-3.8500000000000014,COVID19Cases,,2023-01-24_06-03-16,day,5,0,7
ZG,2021-10-17,21,10551,FALSE,TRUE,60551,0,60537,0,60447,0,84,162,21.29,18.5,7,129787,16.18,8129.47,16.4,14.25,NA,NA,NA,64.72,124.82,13,10.009999999999998,COVID19Cases,,2023-01-24_06-03-16,day,21,0,7
ZG,2021-10-18,31,10582,FALSE,TRUE,60551,0,60537,0,60447,0,110,174,22.29,19.79,7,129787,23.89,8153.36,17.17,15.25,NA,NA,NA,84.75,134.07,26,20.03,COVID19Cases,,2023-01-24_06-03-16,day,31,0,7
ZG,2021-10-19,33,10615,FALSE,TRUE,60551,0,60537,0,60447,0,130,194,24.86,21.93,7,129787,25.43,8178.79,19.15,16.9,NA,NA,NA,100.16,149.48,20,15.409999999999997,COVID19Cases,,2023-01-24_06-03-16,day,33,0,7
ZG,2021-10-20,33,10648,FALSE,TRUE,60551,0,60537,0,60447,0,149,216,26,22.57,7,129787,25.43,8204.21,20.03,17.39,NA,NA,NA,114.8,166.43,19,14.64,COVID19Cases,,2023-01-24_06-03-16,day,33,0,7
ZG,2021-10-21,18,10666,FALSE,TRUE,60551,0,60537,0,60447,0,156,224,25,25.07,7,129787,13.87,8218.08,19.26,19.32,NA,NA,NA,120.2,172.59,7,5.400000000000006,COVID19Cases,,2023-01-24_06-03-16,day,18,0,7
ZG,2021-10-22,33,10699,FALSE,TRUE,60551,0,60537,0,60447,0,174,250,23.86,25.5,7,129787,25.43,8243.51,18.38,19.65,NA,NA,NA,134.07,192.62,18,13.86999999999999,COVID19Cases,,2023-01-24_06-03-16,day,33,0,7
ZG,2021-10-23,13,10712,FALSE,TRUE,60551,0,60537,0,60447,0,182,253,25.29,26.57,7,129787,10.02,8253.52,19.49,20.47,NA,NA,NA,140.23,194.93,8,6.159999999999997,COVID19Cases,,2023-01-24_06-03-16,day,13,0,7
ZG,2021-10-24,14,10726,FALSE,TRUE,60551,0,60537,0,60447,0,175,259,23.86,26.5,7,129787,10.79,8264.31,18.38,20.42,NA,NA,NA,134.84,199.56,-7,-5.389999999999986,COVID19Cases,,2023-01-24_06-03-16,day,14,0,7
ZG,2021-10-25,23,10749,FALSE,TRUE,60551,0,60537,0,60447,0,167,277,27.86,26.5,7,129787,17.72,8282.03,21.47,20.42,NA,NA,NA,128.67,213.43,-8,-6.170000000000016,COVID19Cases,,2023-01-24_06-03-16,day,23,0,7
ZG,2021-10-26,43,10792,FALSE,TRUE,60551,0,60537,0,60447,0,177,307,26.14,27.79,7,129787,33.13,8315.16,20.14,21.41,NA,NA,NA,136.38,236.54,10,7.710000000000008,COVID19Cases,,2023-01-24_06-03-16,day,43,0,7
ZG,2021-10-27,23,10815,FALSE,TRUE,60551,0,60537,0,60447,0,167,316,27.14,28.5,7,129787,17.72,8332.88,20.91,21.96,NA,NA,NA,128.67,243.48,-10,-7.710000000000008,COVID19Cases,,2023-01-24_06-03-16,day,23,0,7
ZG,2021-10-28,46,10861,FALSE,TRUE,60551,0,60537,0,60447,0,195,351,28,30.71,7,129787,35.44,8368.33,21.57,23.66,NA,NA,NA,150.25,270.44,28,21.580000000000013,COVID19Cases,,2023-01-24_06-03-16,day,46,0,7
ZG,2021-10-29,21,10882,FALSE,TRUE,60551,0,60537,0,60447,0,183,357,29.14,33.14,7,129787,16.18,8384.51,22.45,25.53,NA,NA,NA,141,275.07,-12,-9.25,COVID19Cases,,2023-01-24_06-03-16,day,21,0,7
ZG,2021-10-30,20,10902,FALSE,TRUE,60551,0,60537,0,60447,0,190,372,30.29,34.71,7,129787,15.41,8399.92,23.34,26.74,NA,NA,NA,146.39,286.62,7,5.389999999999986,COVID19Cases,,2023-01-24_06-03-16,day,20,0,7
ZG,2021-10-31,20,10922,FALSE,TRUE,60551,0,60537,0,60447,0,196,371,33.14,36.71,7,129787,15.41,8415.33,25.53,28.28,NA,NA,NA,151.02,285.85,6,4.630000000000024,COVID19Cases,,2023-01-24_06-03-16,day,20,0,7
ZG,2021-11-01,31,10953,FALSE,TRUE,60551,0,60537,0,60447,0,204,371,33.57,40.14,7,129787,23.89,8439.21,25.87,30.93,NA,NA,NA,157.18,285.85,8,6.159999999999997,COVID19Cases,,2023-01-24_06-03-16,day,31,0,7
ZG,2021-11-02,51,11004,FALSE,TRUE,60551,0,60537,0,60447,0,212,389,40.14,42.71,7,129787,39.3,8478.51,30.93,32.91,NA,NA,NA,163.34,299.72,8,6.159999999999997,COVID19Cases,,2023-01-24_06-03-16,day,51,0,7
ZG,2021-11-03,43,11047,FALSE,TRUE,60551,0,60537,0,60447,0,232,399,42.29,45.64,7,129787,33.13,8511.64,32.58,35.17,NA,NA,NA,178.75,307.43,20,15.409999999999997,COVID19Cases,,2023-01-24_06-03-16,day,43,0,7
ZG,2021-11-04,49,11096,FALSE,TRUE,60551,0,60537,0,60447,0,235,430,45.43,47.21,7,129787,37.75,8549.39,35,36.37,NA,NA,NA,181.07,331.31,3,2.319999999999993,COVID19Cases,,2023-01-24_06-03-16,day,49,0,7
ZG,2021-11-05,67,11163,FALSE,TRUE,60551,0,60537,0,60447,0,281,464,51.14,50.93,7,129787,51.62,8601.02,39.4,39.24,NA,NA,NA,216.51,357.51,46,35.44,COVID19Cases,,2023-01-24_06-03-16,day,67,0,7
ZG,2021-11-06,35,11198,FALSE,TRUE,60551,0,60537,0,60447,0,296,486,55.14,54.14,7,129787,26.97,8627.98,42.48,41.71,NA,NA,NA,228.07,374.46,15,11.560000000000002,COVID19Cases,,2023-01-24_06-03-16,day,35,0,7
ZG,2021-11-07,42,11240,FALSE,TRUE,60551,0,60537,0,60447,0,318,514,58.14,55.71,7,129787,32.36,8660.34,44.8,42.92,NA,NA,NA,245.02,396.03,22,16.950000000000017,COVID19Cases,,2023-01-24_06-03-16,day,42,0,7
ZG,2021-11-08,71,11311,FALSE,TRUE,60551,0,60537,0,60447,0,358,562,60.86,59.57,7,129787,54.71,8715.05,46.89,45.9,NA,NA,NA,275.84,433.02,40,30.819999999999965,COVID19Cases,,2023-01-24_06-03-16,day,71,0,7
ZG,2021-11-09,79,11390,FALSE,TRUE,60551,0,60537,0,60447,0,386,598,61.71,63.57,7,129787,60.87,8775.92,47.55,48.98,NA,NA,NA,297.41,460.75,28,21.57000000000005,COVID19Cases,,2023-01-24_06-03-16,day,79,0,7
ZG,2021-11-10,64,11454,FALSE,TRUE,60551,0,60537,0,60447,0,407,639,66,69.57,7,129787,49.31,8825.23,50.85,53.6,NA,NA,NA,313.59,492.35,21,16.17999999999995,COVID19Cases,,2023-01-24_06-03-16,day,64,0,7
ZG,2021-11-11,68,11522,FALSE,TRUE,60551,0,60537,0,60447,0,426,661,66,74.07,7,129787,52.39,8877.62,50.85,57.07,NA,NA,NA,328.23,509.3,19,14.640000000000043,COVID19Cases,,2023-01-24_06-03-16,day,68,0,7
ZG,2021-11-12,73,11595,FALSE,TRUE,60551,0,60537,0,60447,0,432,713,68,79.07,7,129787,56.25,8933.87,52.39,60.92,NA,NA,NA,332.85,549.36,6,4.6200000000000045,COVID19Cases,,2023-01-24_06-03-16,day,73,0,7
ZG,2021-11-13,65,11660,FALSE,TRUE,60551,0,60537,0,60447,0,462,758,72,82.29,7,129787,50.08,8983.95,55.48,63.4,NA,NA,NA,355.97,584.03,30,23.120000000000005,COVID19Cases,,2023-01-24_06-03-16,day,65,0,7
ZG,2021-11-14,42,11702,FALSE,TRUE,60551,0,60537,0,60447,0,462,780,81,84.71,7,129787,32.36,9016.31,62.41,65.27,NA,NA,NA,355.97,600.98,0,0,COVID19Cases,,2023-01-24_06-03-16,day,42,0,7
ZG,2021-11-15,85,11787,FALSE,TRUE,60551,0,60537,0,60447,0,476,834,87.29,88.21,7,129787,65.49,9081.8,67.26,67.97,NA,NA,NA,366.75,642.59,14,10.779999999999973,COVID19Cases,,2023-01-24_06-03-16,day,85,0,7
ZG,2021-11-16,107,11894,FALSE,TRUE,60551,0,60537,0,60447,0,504,890,96.43,92.57,7,129787,82.44,9164.25,74.3,71.32,NA,NA,NA,388.33,685.74,28,21.579999999999984,COVID19Cases,,2023-01-24_06-03-16,day,107,0,7
ZG,2021-11-17,127,12021,FALSE,TRUE,60551,0,60537,0,60447,0,567,974,98.57,96,7,129787,97.85,9262.1,75.95,73.97,NA,NA,NA,436.87,750.46,63,48.54000000000002,COVID19Cases,,2023-01-24_06-03-16,day,127,0,7
ZG,2021-11-18,112,12133,FALSE,TRUE,60551,0,60537,0,60447,0,611,1037,103.43,99.86,7,129787,86.3,9348.39,79.69,76.94,NA,NA,NA,470.77,799,44,33.89999999999998,COVID19Cases,,2023-01-24_06-03-16,day,112,0,7
ZG,2021-11-19,137,12270,FALSE,TRUE,60551,0,60537,0,60447,0,675,1107,108.43,105,7,129787,105.56,9453.95,83.54,80.9,NA,NA,NA,520.08,852.94,64,49.31000000000006,COVID19Cases,,2023-01-24_06-03-16,day,137,0,7
ZG,2021-11-20,80,12350,FALSE,TRUE,60551,0,60537,0,60447,0,690,1152,113.14,107.71,7,129787,61.64,9515.59,87.17,82.99,NA,NA,NA,531.64,887.61,15,11.559999999999945,COVID19Cases,,2023-01-24_06-03-16,day,80,0,7
ZG,2021-11-21,76,12426,FALSE,TRUE,60551,0,60537,0,60447,0,724,1186,111,110.64,7,129787,58.56,9574.15,85.52,85.25,NA,NA,NA,557.84,913.8,34,26.200000000000045,COVID19Cases,,2023-01-24_06-03-16,day,76,0,7
ZG,2021-11-22,120,12546,FALSE,TRUE,60551,0,60537,0,60447,0,759,1235,112.43,117.57,7,129787,92.46,9666.61,86.63,90.59,NA,NA,NA,584.8,951.56,35,26.959999999999923,COVID19Cases,,2023-01-24_06-03-16,day,120,0,7
ZG,2021-11-23,140,12686,FALSE,TRUE,60551,0,60537,0,60447,0,792,1296,113.57,120.93,7,129787,107.87,9774.48,87.5,93.18,NA,NA,NA,610.23,998.56,33,25.430000000000064,COVID19Cases,,2023-01-24_06-03-16,day,140,0,7
ZG,2021-11-24,112,12798,FALSE,TRUE,60551,0,60537,0,60447,0,777,1344,116.86,123.79,7,129787,86.3,9860.77,90.04,95.38,NA,NA,NA,598.67,1035.54,-15,-11.56000000000006,COVID19Cases,,2023-01-24_06-03-16,day,112,0,7
ZG,2021-11-25,122,12920,FALSE,TRUE,60551,0,60537,0,60447,0,787,1398,117.86,128.64,7,129787,94,9954.77,90.81,99.12,NA,NA,NA,606.38,1077.15,10,7.710000000000036,COVID19Cases,,2023-01-24_06-03-16,day,122,0,7
ZG,2021-11-26,145,13065,FALSE,TRUE,60551,0,60537,0,60447,0,795,1470,126.71,126.57,7,129787,111.72,10066.49,97.63,97.52,NA,NA,NA,612.54,1132.62,8,6.159999999999968,COVID19Cases,,2023-01-24_06-03-16,day,145,0,7
ZG,2021-11-27,103,13168,FALSE,TRUE,60551,0,60537,0,60447,0,818,1508,128.71,129.29,7,129787,79.36,10145.85,99.17,99.62,NA,NA,NA,630.26,1161.9,23,17.720000000000027,COVID19Cases,,2023-01-24_06-03-16,day,103,0,7
ZG,2021-11-28,83,13251,FALSE,TRUE,60551,0,60537,0,60447,0,825,1549,136.57,130.5,7,129787,63.95,10209.81,105.23,100.55,NA,NA,NA,635.66,1193.49,7,5.399999999999977,COVID19Cases,,2023-01-24_06-03-16,day,83,0,7
ZG,2021-11-29,182,13433,FALSE,TRUE,60551,0,60537,0,60447,0,887,1646,144.86,132.29,7,129787,140.23,10350.04,111.61,101.93,NA,NA,NA,683.43,1268.23,62,47.76999999999998,COVID19Cases,,2023-01-24_06-03-16,day,182,0,7
ZG,2021-11-30,154,13587,FALSE,TRUE,60551,0,60537,0,60447,0,901,1693,139.57,134.93,7,129787,118.66,10468.69,107.54,103.96,NA,NA,NA,694.21,1304.44,14,10.780000000000086,COVID19Cases,,2023-01-24_06-03-16,day,154,0,7
ZG,2021-12-01,167,13754,FALSE,TRUE,60551,0,60537,0,60447,0,956,1733,141.71,135.93,7,129787,128.67,10597.36,109.19,104.73,NA,NA,NA,736.59,1335.26,55,42.379999999999995,COVID19Cases,,2023-01-24_06-03-16,day,167,0,7
ZG,2021-12-02,180,13934,FALSE,TRUE,60551,0,60537,0,60447,0,1014,1801,143.14,139.29,7,129787,138.69,10736.05,110.29,107.32,NA,NA,NA,781.28,1387.66,58,44.68999999999994,COVID19Cases,,2023-01-24_06-03-16,day,180,0,7
ZG,2021-12-03,108,14042,FALSE,TRUE,60551,0,60537,0,60447,0,977,1772,137.86,137.71,7,129787,83.21,10819.27,106.22,106.1,NA,NA,NA,752.77,1365.31,-37,-28.50999999999999,COVID19Cases,,2023-01-24_06-03-16,day,108,0,7
ZG,2021-12-04,118,14160,FALSE,TRUE,60551,0,60537,0,60447,0,992,1810,141.14,136.21,7,129787,90.92,10910.18,108.75,104.95,NA,NA,NA,764.33,1394.59,15,11.56000000000006,COVID19Cases,,2023-01-24_06-03-16,day,118,0,7
ZG,2021-12-05,93,14253,FALSE,TRUE,60551,0,60537,0,60447,0,1002,1827,135.29,136,7,129787,71.66,10981.84,104.24,104.79,NA,NA,NA,772.03,1407.69,10,7.699999999999932,COVID19Cases,,2023-01-24_06-03-16,day,93,0,7
ZG,2021-12-06,145,14398,FALSE,TRUE,60551,0,60537,0,60447,0,965,1852,133.71,133.29,7,129787,111.72,11093.56,103.02,102.7,NA,NA,NA,743.53,1426.95,-37,-28.5,COVID19Cases,,2023-01-24_06-03-16,day,145,0,7
ZG,2021-12-07,177,14575,FALSE,TRUE,60551,0,60537,0,60447,0,988,1889,135.86,131.93,7,129787,136.38,11229.94,104.68,101.65,NA,NA,NA,761.25,1455.46,23,17.720000000000027,COVID19Cases,,2023-01-24_06-03-16,day,177,0,7
ZG,2021-12-08,126,14701,FALSE,TRUE,60551,0,60537,0,60447,0,947,1903,130.71,128.93,7,129787,97.08,11327.02,100.71,99.34,NA,NA,NA,729.66,1466.25,-41,-31.590000000000032,COVID19Cases,,2023-01-24_06-03-16,day,126,0,7
